Date,Family,Family ID,Tile Number,Recruit,Single/Clump,Survival,Survival2,LastSeenAlive,DeadorCensus,Status,Event
March,LSxBK,12,40,12.40.24,S,1,0,March,June,2,TRUE
March,LSxBK,12,40,12.40.6,S,1,0,March,June,2,TRUE
March,LSxBK,12,40,12.40.7,S,1,0,March,June,2,TRUE
March,LSxBK,12,41,12.41.1,C,1,0,March,June,2,TRUE
March,LSxBK,12,44,12.44.4,S,1,1,October,October,1,FALSE
March,LSxBK,12,7,12.7.49,C,1,0,March,June,2,TRUE
March,LSxBK,12,7,12.7.7,S,1,0,March,June,2,TRUE
March,LSxBK,12,8,12.8.11,S,1,0,March,June,2,TRUE
March,LSxBK,12,8,12.8.14,S,1,0,March,June,2,TRUE
March,LSxBK,12,8,12.8.18,S,1,0,March,June,2,TRUE
March,LSxBK,12,8,12.8.21,S,1,0,March,June,2,TRUE
March,LSxBK,12,8,12.8.23,S,1,0,June,October,2,TRUE
March,LSxBK,12,9,12.9.1,S,1,0,March,June,2,TRUE
March,LSxLS,13,1,13.1.5,S,1,0,June,October,2,TRUE
March,LSxLS,13,102,13.102.10,S,1,0,June,October,2,TRUE
March,LSxLS,13,103,13.103.8,S,1,1,October,October,1,FALSE
March,LSxLS,13,105,13.105.1,S,1,0,March,June,2,TRUE
March,LSxLS,13,106,13.106.10,S,1,0,June,October,2,TRUE
March,LSxLS,13,108,13.108.5,S,1,1,October,October,1,FALSE
March,LSxLS,13,11,13.11.5,S,1,0,June,October,2,TRUE
March,LSxLS,13,11,13.11.6,S,1,1,October,October,1,FALSE
March,LSxLS,13,112,13.112.2,S,1,0,March,June,2,TRUE
March,LSxLS,13,116,13.116.14,S,1,0,March,June,2,TRUE
March,LSxLS,13,12,13.12.8,S,1,0,March,June,2,TRUE
March,LSxLS,13,120,13.120.14,C,1,0,March,June,2,TRUE
March,LSxLS,13,120,13.120.23,C,1,0,March,June,2,TRUE
March,LSxLS,13,120,13.120.31,S,1,0,March,June,2,TRUE
March,LSxLS,13,120,13.120.36,S,1,0,March,June,2,TRUE
March,LSxLS,13,120,13.120.38,S,1,0,March,June,2,TRUE
March,LSxLS,13,120,13.120.39,S,1,0,March,June,2,TRUE
March,LSxLS,13,120,13.120.40,C,1,0,March,June,2,TRUE
March,LSxLS,13,120,13.120.93,S,1,0,March,June,2,TRUE
March,LSxLS,13,122,13.122.110,C,1,0,March,June,2,TRUE
March,LSxLS,13,122,13.122.12,C,1,0,March,June,2,TRUE
March,LSxLS,13,122,13.122.158,C,1,0,March,June,2,TRUE
March,LSxLS,13,122,13.122.159,C,1,0,March,June,2,TRUE
March,LSxLS,13,122,13.122.161,C,1,0,March,June,2,TRUE
March,LSxLS,13,122,13.122.42,C,1,0,March,June,2,TRUE
March,LSxLS,13,122,13.122.69,C,1,0,March,June,2,TRUE
March,LSxLS,13,123,13.123.17,S,1,0,March,June,2,TRUE
March,LSxLS,13,123,13.123.56,S,1,0,March,June,2,TRUE
March,LSxLS,13,123,13.123.57,S,1,0,March,June,2,TRUE
March,LSxLS,13,124,13.124.11,S,1,0,March,June,2,TRUE
March,LSxLS,13,124,13.124.15,C,1,0,March,June,2,TRUE
March,LSxLS,13,124,13.124.34,C,1,0,March,June,2,TRUE
March,LSxLS,13,124,13.124.48,C,1,0,March,June,2,TRUE
March,LSxLS,13,124,13.124.50,C,1,0,March,June,2,TRUE
March,LSxLS,13,125,13.125.12,C,1,0,March,June,2,TRUE
March,LSxLS,13,128,13.128.27,C,1,0,March,June,2,TRUE
March,LSxLS,13,128,13.128.5,C,1,0,March,June,2,TRUE
March,LSxLS,13,13,13.13.27,S,1,0,March,June,2,TRUE
March,LSxLS,13,13,13.13.28,S,1,0,March,June,2,TRUE
March,LSxLS,13,13,13.13.30,S,1,0,March,June,2,TRUE
March,LSxLS,13,13,13.13.37,C,1,0,March,June,2,TRUE
March,LSxLS,13,13,13.13.38,C,1,0,March,June,2,TRUE
March,LSxLS,13,13,13.13.49,S,1,0,March,June,2,TRUE
March,LSxLS,13,13,13.13.50,S,1,0,March,June,2,TRUE
March,LSxLS,13,13,13.13.52,S,1,0,March,June,2,TRUE
March,LSxLS,13,13,13.13.59,S,1,0,March,June,2,TRUE
March,LSxLS,13,13,13.13.60,S,1,1,October,October,1,FALSE
March,LSxLS,13,131,13.131.4,S,1,0,March,June,2,TRUE
March,LSxLS,13,131,13.131.5,S,1,0,June,October,2,TRUE
March,LSxLS,13,132,13.132.30,C,1,0,March,June,2,TRUE
March,LSxLS,13,132,13.132.36,C,1,0,March,June,2,TRUE
March,LSxLS,13,132,13.132.38,S,1,0,March,June,2,TRUE
March,LSxLS,13,132,13.132.51,C,1,0,March,June,2,TRUE
March,LSxLS,13,132,13.132.52,C,1,0,March,June,2,TRUE
March,LSxLS,13,132,13.132.56,S,1,1,October,October,1,FALSE
March,LSxLS,13,132,13.132.8,C,1,0,March,June,2,TRUE
March,LSxLS,13,133,13.133.24,S,1,0,March,June,2,TRUE
March,LSxLS,13,17,13.17.31,C,1,0,March,June,2,TRUE
March,LSxLS,13,18,13.18.11,S,1,0,March,June,2,TRUE
March,LSxLS,13,18,13.18.112,C,1,0,March,June,2,TRUE
March,LSxLS,13,18,13.18.12,C,1,0,March,June,2,TRUE
March,LSxLS,13,18,13.18.123,S,1,0,June,October,2,TRUE
March,LSxLS,13,18,13.18.3,C,1,0,March,June,2,TRUE
March,LSxLS,13,18,13.18.57,C,1,0,March,June,2,TRUE
March,LSxLS,13,20,13.20.4,C,1,0,March,June,2,TRUE
March,LSxLS,13,21,13.21.145,S,1,0,March,June,2,TRUE
March,LSxLS,13,21,13.21.25,S,1,0,March,June,2,TRUE
March,LSxLS,13,21,13.21.36,S,1,0,March,June,2,TRUE
March,LSxLS,13,21,13.21.38,S,1,0,March,June,2,TRUE
March,LSxLS,13,21,13.21.52,C,1,0,March,June,2,TRUE
March,LSxLS,13,21,13.21.53,C,1,0,March,June,2,TRUE
March,LSxLS,13,21,13.21.54,C,1,0,March,June,2,TRUE
March,LSxLS,13,21,13.21.55,C,1,0,March,June,2,TRUE
March,LSxLS,13,21,13.21.56,S,1,0,March,June,2,TRUE
March,LSxLS,13,21,13.21.57,C,1,0,March,June,2,TRUE
March,LSxLS,13,21,13.21.58,S,1,0,March,June,2,TRUE
March,LSxLS,13,21,13.21.59,C,1,0,March,June,2,TRUE
March,LSxLS,13,23,13.23.148,S,1,0,March,June,2,TRUE
March,LSxLS,13,23,13.23.149,S,1,0,March,June,2,TRUE
March,LSxLS,13,23,13.23.154,C,1,0,March,June,2,TRUE
March,LSxLS,13,23,13.23.155,C,1,0,March,June,2,TRUE
March,LSxLS,13,23,13.23.156,S,1,0,March,June,2,TRUE
March,LSxLS,13,23,13.23.157,C,1,0,March,June,2,TRUE
March,LSxLS,13,23,13.23.160,C,1,0,March,June,2,TRUE
March,LSxLS,13,23,13.23.171,S,1,0,March,June,2,TRUE
March,LSxLS,13,25,13.25.18,C,1,0,March,June,2,TRUE
March,LSxLS,13,25,13.25.19,C,1,0,March,June,2,TRUE
March,LSxLS,13,25,13.25.21,C,1,0,March,June,2,TRUE
March,LSxLS,13,25,13.25.23,C,1,0,March,June,2,TRUE
March,LSxLS,13,25,13.25.29,C,1,0,March,June,2,TRUE
March,LSxLS,13,25,13.25.43,C,1,0,March,June,2,TRUE
March,LSxLS,13,25,13.25.50,S,1,0,March,June,2,TRUE
March,LSxLS,13,25,13.25.63,C,1,0,March,June,2,TRUE
March,LSxLS,13,26,13.26.126,S,1,0,March,June,2,TRUE
March,LSxLS,13,27,13.27.21,C,1,0,March,June,2,TRUE
March,LSxLS,13,27,13.27.55,C,1,0,March,June,2,TRUE
March,LSxLS,13,27,13.27.59,S,1,0,March,June,2,TRUE
March,LSxLS,13,27,13.27.74,C,1,0,March,June,2,TRUE
March,LSxLS,13,27,13.27.75,C,1,0,March,June,2,TRUE
March,LSxLS,13,27,13.27.76,C,1,0,March,June,2,TRUE
March,LSxLS,13,28,13.28.114,C,1,0,March,June,2,TRUE
March,LSxLS,13,28,13.28.28,C,1,0,March,June,2,TRUE
March,LSxLS,13,28,13.28.32,S,1,0,March,June,2,TRUE
March,LSxLS,13,28,13.28.34,S,1,0,March,June,2,TRUE
March,LSxLS,13,28,13.28.54,C,1,0,March,June,2,TRUE
March,LSxLS,13,28,13.28.70,S,1,0,March,June,2,TRUE
March,LSxLS,13,28,13.28.97,S,1,0,March,June,2,TRUE
March,LSxLS,13,29,13.29.30,S,1,0,March,June,2,TRUE
March,LSxLS,13,29,13.29.35,S,1,0,March,June,2,TRUE
March,LSxLS,13,31,13.31.217,S,1,0,March,June,2,TRUE
March,LSxLS,13,31,13.31.219,C,1,0,March,June,2,TRUE
March,LSxLS,13,31,13.31.33,C,1,0,March,June,2,TRUE
March,LSxLS,13,31,13.31.45,S,1,0,March,June,2,TRUE
March,LSxLS,13,31,13.31.53,S,1,0,March,June,2,TRUE
March,LSxLS,13,32,13.32.134,S,1,0,March,June,2,TRUE
March,LSxLS,13,32,13.32.85,C,1,0,March,June,2,TRUE
March,LSxLS,13,33,13.33.100,S,1,0,March,June,2,TRUE
March,LSxLS,13,33,13.33.110,S,1,0,March,June,2,TRUE
March,LSxLS,13,33,13.33.89,C,1,0,March,June,2,TRUE
March,LSxLS,13,33,13.33.90,C,1,0,March,June,2,TRUE
March,LSxLS,13,33,13.33.91,C,1,0,March,June,2,TRUE
March,LSxLS,13,33,13.33.93,C,1,0,March,June,2,TRUE
March,LSxLS,13,34,13.34.1,C,1,0,March,June,2,TRUE
March,LSxLS,13,34,13.34.4,S,1,0,March,June,2,TRUE
March,LSxLS,13,34,13.34.48,C,1,0,March,June,2,TRUE
March,LSxLS,13,34,13.34.54,S,1,0,June,October,2,TRUE
March,LSxLS,13,35,13.35.31,C,1,0,March,June,2,TRUE
March,LSxLS,13,35,13.35.45,C,1,0,March,June,2,TRUE
March,LSxLS,13,35,13.35.8,C,1,0,June,October,2,TRUE
March,LSxLS,13,37,13.37.14,S,1,0,March,June,2,TRUE
March,LSxLS,13,37,13.37.29,C,1,0,March,June,2,TRUE
March,LSxLS,13,38,13.38.111,S,1,0,March,June,2,TRUE
March,LSxLS,13,38,13.38.120,S,1,0,March,June,2,TRUE
March,LSxLS,13,38,13.38.127,S,1,0,June,October,2,TRUE
March,LSxLS,13,38,13.38.35,S,1,0,March,June,2,TRUE
March,LSxLS,13,38,13.38.41,S,1,0,March,June,2,TRUE
March,LSxLS,13,38,13.38.6,C,1,0,March,June,2,TRUE
March,LSxLS,13,38,13.38.65,S,1,0,March,June,2,TRUE
March,LSxLS,13,38,13.38.80,S,1,0,March,June,2,TRUE
March,LSxLS,13,38,13.38.9,C,1,0,March,June,2,TRUE
March,LSxLS,13,38,13.38.93,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.100,S,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.103,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.105,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.106,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.107,S,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.108,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.111,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.112,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.113,S,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.114,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.117,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.118,S,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.119,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.120,S,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.122,S,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.124,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.125,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.126,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.128,S,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.129,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.131,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.132,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.133,S,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.135,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.139,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.143,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.144,S,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.24,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.31,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.41,S,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.50,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.51,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.53,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.54,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.55,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.56,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.57,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.58,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.59,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.60,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.61,S,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.62,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.63,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.64,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.65,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.66,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.68,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.69,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.71,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.75,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.77,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.78,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.79,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.81,S,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.82,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.83,S,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.86,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.87,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.88,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.89,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.90,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.91,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.92,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.94,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.96,C,1,0,March,June,2,TRUE
March,LSxLS,13,39,13.39.97,C,1,0,March,June,2,TRUE
March,LSxLS,13,40,13.40.144,C,1,0,March,June,2,TRUE
March,LSxLS,13,40,13.40.222,S,1,0,March,June,2,TRUE
March,LSxLS,13,41,13.41.104,C,1,0,March,June,2,TRUE
March,LSxLS,13,41,13.41.11,C,1,0,March,June,2,TRUE
March,LSxLS,13,41,13.41.26,C,1,0,March,June,2,TRUE
March,LSxLS,13,41,13.41.33,C,1,0,March,June,2,TRUE
March,LSxLS,13,41,13.41.36,C,1,0,March,June,2,TRUE
March,LSxLS,13,41,13.41.37,C,1,0,March,June,2,TRUE
March,LSxLS,13,41,13.41.47,C,1,0,March,June,2,TRUE
March,LSxLS,13,41,13.41.48,C,1,0,March,June,2,TRUE
March,LSxLS,13,41,13.41.49,C,1,0,March,June,2,TRUE
March,LSxLS,13,41,13.41.50,C,1,0,March,June,2,TRUE
March,LSxLS,13,41,13.41.54,S,1,0,March,June,2,TRUE
